,Left,Right,Center
2863,http://www.huffingtonpost.com/entry/us-sets-criteria-for-visa-applicants-from-6-muslim-nations_us_5954746be4b02734df2fe0e5?ncid=inblnkushpmg00000009,https://townhall.com/tipsheet/cortneyobrien/2017/06/29/new-visa-rules-go-into-effect-thursday-n2348383,http://thehill.com/policy/national-security/339998-trumps-travel-ban-to-go-into-effect-thursday
2864,"https://www.usatoday.com/story/news/politics/2017/06/16/donald-trump-migrants-dreemaers/102912330/
https://www.nytimes.com/2017/06/16/us/politics/trump-will-allow-dreamers-to-stay-in-us-reversing-campaign-promise.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0",http://dailycaller.com/2017/06/15/promise-kept-trump-admin-rescinds-dapa-amnesty-program/,
2865,http://www.huffingtonpost.com/entry/trump-cnn-fake-news_us_5958f441e4b02734df32ee02,https://townhall.com/tipsheet/jennifervanlaar/2017/07/02/trumps-latest-anticnn-fakenews-tweet-n2349616,http://www.reuters.com/article/us-usa-trump-video-idUSKBN19N0OZ
2866,https://www.nytimes.com/2017/06/29/business/media/trump-mika-brzezinski-facelift.html,https://townhall.com/tipsheet/guybenson/2017/06/29/so-i-guess-we-have-to-talk-about-trumps-twitter-war-with-mika-brzezinski-huh-n2348464,http://thehill.com/homenews/administration/340071-trump-tweets-against-morning-joe-host-sparks-uproar
2867,"https://www.usatoday.com/story/news/2017/06/30/election-officials-concerned-request-trump-group-voter-info/443388001/
http://www.huffingtonpost.com/entry/trump-voter-fraud-investigation_us_59569aa9e4b05c37bb7e2f9d?ezu=",http://www.foxnews.com/politics/2017/06/30/dem-state-officials-refusing-to-cooperate-with-trump-voter-fraud-probe.html,
2868,,"http://www.washingtontimes.com/news/2017/jul/3/chris-christies-elitist-beach-trip-all-s-wrong-gov/
http://www.washingtonexaminer.com/chris-christie-defends-use-of-new-jersey-beach-house-during-government-shutdown/article/2627661",http://www.npr.org/sections/thetwo-way/2017/07/03/535335917/chris-christie-closed-new-jersey-s-beaches-and-then-went-to-the-beach
2869,http://www.vanityfair.com/news/2017/07/how-putin-tricked-trump-into-a-game-he-cant-win,http://www.washingtontimes.com/news/2017/jul/7/donald-trump-encounters-vladimir-putin-1st-time-g-/,https://www.wsj.com/articles/trump-putin-shake-hands-in-first-face-to-face-meeting-1499423683
2870,https://www.nytimes.com/2017/07/03/us/july-fourth-patriotism.html,http://www.washingtontimes.com/news/2017/jul/3/fourth-of-july-speech-obama-never-made/,http://thehill.com/blogs/pundits-blog/the-administration/340367-this-fourth-of-july-lets-come-together-over-trumps
2871,https://www.nytimes.com/2017/07/06/world/europe/donald-trump-poland-speech.html?rref=collection/sectioncollection/politics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=sectionfront,http://www.foxnews.com/politics/2017/07/06/trump-in-poland-vows-west-will-never-ever-be-broken.html,http://thehill.com/homenews/administration/340794-trump-in-poland-our-values-will-prevail
2872,https://www.vox.com/2017/7/4/15919118/north-korea-missle-test-icbm-july-3,http://www.washingtontimes.com/news/2017/jul/4/rumblings-of-icbm-shatter-balance-of-power-in-east/,https://www.reuters.com/article/us-northkorea-missiles-idUSKBN19P02W
2873,https://www.vox.com/policy-and-politics/2017/6/30/15900478/trump-election-integrity-commission,http://www.breitbart.com/big-government/2017/07/01/liberal-states-get-jittery-as-trump-looks-to-clamp-down-on-voter-fraud/,http://thehill.com/homenews/state-watch/340289-19-states-refusing-to-provide-voter-data-to-trump-panel
2874,"https://www.nytimes.com/2017/07/08/us/kkk-rally-charlottesville-robert-e-lee-statue.html?mtrref=query.nytimes.com
http://www.cnn.com/2017/07/08/us/kkk-rally-charlottesville-statues/index.html",http://www.newsmax.com/Newsfront/klan-rally-lee-statue/2017/07/08/id/800582/,
2875,"https://www.washingtonpost.com/politics/?nid=top_nav_politics&utm_term=.ef90be7a1489
http://www.cnn.com/2017/07/11/politics/mitch-mcconnell-delays-august-recess/index.html",http://www.washingtontimes.com/news/2017/jul/11/senate-republicans-push-cancel-august-recess/,
2876,http://www.huffingtonpost.com/entry/half-the-city-is-burning-hamburg-rocked-by-violent-anti-g-20-protests_us_595ff5bde4b02e9bdb0cbd3c,http://www.foxnews.com/world/2017/07/08/anti-g20-activists-in-extremely-violent-riot-overnight-in-hamburg.html,https://www.wsj.com/articles/g-20-riot-leaves-trail-of-destruction-as-german-officials-scramble-for-answers-1499522983
2877,https://www.nytimes.com/2017/07/09/us/politics/trump-russia-kushner-manafort.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=span-ab-top-region&region=top-news&WT.nav=top-news,http://www.washingtontimes.com/news/2017/jul/9/donald-trump-jr-russian-lawyer-claimed-clinton-cam/,http://www.npr.org/2017/07/09/536345533/trump-son-admits-to-meeting-russian-lawyer-with-offer-of-helpful-info-for-campai
2878,http://www.huffingtonpost.com/entry/sen-john-mccain-senate-health-care-bill-is-probably-going-to-be-dead_us_5962e7f6e4b0615b9e927518?ncid=inblnkushpmg00000009,http://www.foxnews.com/politics/2017/07/10/two-republican-senators-declare-bid-to-repeal-health-care-law-dead.html,http://thehill.com/policy/healthcare/341063-republicans-debate-plan-b-if-obamacare-repeal-fails
2879,https://www.nytimes.com/2017/07/10/us/politics/donald-trump-jr-russia-email-candidacy.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=span-ab-top-region&region=top-news&WT.nav=top-news,http://www.foxnews.com/politics/2017/07/11/lawyer-for-donald-trump-jr-says-new-ny-times-report-much-ado-about-nothing.html,http://www.npr.org/2017/07/10/536498127/white-house-defends-trump-sons-meeting-with-russian-attorney-during-campaign
2880,"http://www.huffingtonpost.com/entry/hannity-donald-trump-jr-interview-media-attack_us_59657f19e4b03f144e2efe94
https://www.usatoday.com/story/news/politics/2017/07/11/donald-trump-jr-sean-hannity-russia-meeting/470431001/",http://www.washingtonexaminer.com/donald-trump-jr-shakes-off-russian-meeting-controversy-i-think-its-a-little-bit-ridiculous/article/2628366,
2881,http://www.huffingtonpost.com/entry/sherman-impeach-trump-article-obstruction_us_59666d71e4b0a0c6f1e5517f,http://www.washingtontimes.com/news/2017/jul/13/trump-impeachment-article-brought-house-lol/,http://thehill.com/homenews/house/341677-house-dem-files-article-of-impeachment-against-trump
2882,http://www.huffingtonpost.com/entry/donald-trump-son-victim_us_5965f9c7e4b005b0fdc9c7f4?ncid=inblnkushpmg00000009,http://www.foxnews.com/politics/2017/07/12/trump-tweets-defense-donald-trump-jr-blasts-fake-media.html,https://www.wsj.com/articles/morning-after-email-release-trump-declares-sons-innocence-attacks-news-media-1499861198
2883,https://www.washingtonpost.com/outlook/trump-jrs-russia-meeting-sure-sounds-like-a-russian-intelligence-operation/2017/07/14/5f7f3dfe-6762-11e7-9928-22d00a47778f_story.html?utm_term=.385e0124b483,http://www.foxnews.com/politics/2017/07/14/russian-lobbyist-unnamed-translator-attended-trump-tower-meeting-with-russian-lawyer.html,http://thehill.com/homenews/administration/342097-russian-lobbying-that-touched-trump-tied-to-moscow-figures
2884,,http://www.washingtonexaminer.com/trumps-approval-continues-to-drop-new-poll-finds/article/2628786,"http://www.newsweek.com/trump-donald-trump-trump-approval-637420
http://thehill.com/homenews/administration/342212-trumps-approval-rating-at-record-low"
2885,https://www.washingtonpost.com/powerpost/mcconnell-to-release-new-gop-health-plan-allowing-bare-bones-insurance-policies/2017/07/13/8f0509c4-67bb-11e7-8eb5-cbccc2e7bfbf_story.html?utm_term=.3bb22452edf4,http://www.washingtontimes.com/news/2017/jul/13/senate-gop-releases-revised-health-bill/,http://thehill.com/homenews/senate/341987-centrist-republicans-push-back-on-gop-healthcare-bill
2886,https://www.nytimes.com/2017/07/13/us/politics/senate-republican-health-care-bill.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news,http://www.foxnews.com/opinion/2017/07/13/revised-senate-health-care-bill-already-facing-resistance.html,http://www.reuters.com/article/us-usa-healthcare-idUSKBN19Y10B?il=0
2887,https://www.dailykos.com/stories/2017/7/17/1681327/-Trumpcare-vote-delayed-while-McCain-recovers-from-surgery,http://www1.cbn.com/cbnnews/politics/2017/july/health-care-setback-senate-vote-delayed-after-mccains-surgery-nbsp,http://www.reuters.com/article/us-usa-congress-mccain-idUSKBN1A100H
2888,https://www.theguardian.com/us-news/2017/jul/17/republican-health-bill-senators-oppose-vote,http://dailycaller.com/2017/07/17/trump-mcconnell-call-for-full-clean-obamacare-repeal/,https://www.wsj.com/articles/gop-senate-leader-mcconnell-abandons-health-care-bill-1500348064
2889,http://www.cbsnews.com/live-news/senate-stakeout-on-gop-health-care-bill-live-blog/,http://www.washingtontimes.com/news/2017/jul/18/senate-gop-reaches-plan-b-obamacare-repeal/,https://www.wsj.com/articles/gops-health-law-repeal-plan-faces-immediate-obstacles-1500394299
2890,"https://www.usatoday.com/story/news/nation-now/2017/07/20/john-mccain-cancer-glioblastoma/103851686/
https://www.washingtonpost.com/powerpost/john-mccain-republican-senator-from-arizona-has-a-brain-tumor/2017/07/19/3331c5fa-6cdf-11e7-b9e2-2056e768a7e5_story.html?hpid=hp_rhp-top-table-main_mccain-845pm%3Ahomepage/story&utm_term=.78badbd725ba",http://www1.cbn.com/cbnnews/2017/july/senator-john-mccain-diagnosed-with-brain-tumor,
2891,"http://www.politico.com/story/2017/07/14/hawaii-judge-allows-grandparents-travel-ban-240543
http://www.latimes.com/nation/la-na-hawaii-judge-travel-ban-07132017-story.html",http://www.foxnews.com/politics/2017/07/15/trump-administration-appeals-hawaii-court-ruling-on-travel-ban.html,
2892,"https://www.nytimes.com/2017/07/21/us/politics/sean-spicer-resigns-as-white-house-press-secretary.html
https://www.bloomberg.com/news/articles/2017-07-21/scaramucci-said-to-join-white-house-as-spicer-reported-to-resign",http://www.foxnews.com/politics/2017/07/21/anthony-scaramucci-look-at-man-rumored-to-be-next-white-house-communications-director.html,
2893,https://www.nytimes.com/2017/07/17/us/politics/walter-shaub-ethics-recommendations.html?rref=collection/sectioncollection/politics,http://www.washingtonexaminer.com/outgoing-ethics-chief-walter-shaub-warns-us-is-close-to-a-laughingstock-on-ethical-standards/article/2628848,http://www.businessinsider.com/white-house-blasts-walter-shaub-2017-7
2894,https://www.washingtonpost.com/powerpost/trump-suggests-republicans-will-let-aca-market-collapse-then-rewrite-health-law/2017/07/18/5e79a3ec-6bac-11e7-b9e2-2056e768a7e5_story.html?hpid=hp_rhp-top-table-main_healthcare-844am-desktoptab%3Ahomepage/story&utm_term=.b5cd7a692db5,https://townhall.com/tipsheet/guybenson/2017/07/18/dead-on-arrival-repeal-now-replace-later-has-already-crashed-n2356576,http://www.npr.org/2017/07/18/537921805/mcconnell-backup-plan-to-repeal-affordable-care-act-falters
2895,"http://www.cbsnews.com/news/corallo-kasowitz-depart-trump-legal-team/
http://www.politico.com/story/2017/07/21/sources-role-of-trump-lawyer-kasowitz-being-reduced-240786",http://www.foxnews.com/politics/2017/07/21/resignation-changes-on-trump-legal-team.html,
2896,https://www.nytimes.com/2017/07/22/us/politics/congress-sanctions-russia.html?rref=collection/sectioncollection/politics&mtrref=www.nytimes.com,http://www.washingtontimes.com/news/2017/jul/22/congress-strikes-deal-stiffen-russia-sanctions-tru/,http://www.bbc.com/news/world-us-canada-40696682
2897,https://www.nytimes.com/2017/07/22/us/politics/donald-trump-jeff-sessions.html,http://www.foxnews.com/politics/2017/07/21/trump-not-asking-about-who-can-pardon-in-russia-case-source-says.html,https://www.reuters.com/article/us-usa-trump-idUSKBN1A70FG
2898,"http://www.washingtonpost.com/blogs/the-fix/wp/2012/08/23/romneys-swing-state-surge/
http://politicalticker.blogs.cnn.com/2012/08/23/romney-obama-tied-up-in-three-swing-states/",http://townhall.com/tipsheet/guybenson/2012/08/23/despite_bad_samples_romney_pulls_closer_in_swing_state_polls,
2899,https://www.dailykos.com/stories/2017/7/25/1683719/-Donald-Trump-continues-to-try-and-make-Sessions-quit,http://www.foxnews.com/politics/2017/07/25/white-house-issues-new-sessions-warning-as-trump-tears-into-ag.html,http://www.bbc.com/news/world-us-canada-40718076
2900,https://www.vox.com/2017/7/25/16027392/john-mccain-health-vote,http://insider.foxnews.com/2017/07/25/john-mccain-senate-speech-return-cancer-surgery-trump-health-care,http://thehill.com/homenews/senate/343703-mccain-urges-senators-to-work-together-on-healthcare-in-fiery-speech
2901,http://www.huffingtonpost.com/entry/jared-kushner-statement_us_5975d54ce4b09e5f6cd090e8?ncid=inblnkushpmg00000009,http://www.washingtontimes.com/news/2017/jul/24/jared-kushner-denies-collusion-in-statement-ahead-/,https://www.reuters.com/article/us-usa-trump-russia-idUSKBN1A90CF
2902,https://www.vox.com/policy-and-politics/2017/7/18/15985810/jeff-sessions-civil-asset-forfeiture,http://www.washingtontimes.com/news/2017/jul/18/white-house-dead-wrong-asset-forfeitures/,http://thehill.com/homenews/administration/342702-doj-expanding-controversial-asset-seizures-programs
2903,https://www.dailykos.com/stories/2017/7/26/1684276/-Trump-throws-transgender-patriots-under-the-bus-to-save-funding-for-his-precious-border-wall,http://www.washingtonexaminer.com/trump-banned-transgender-people-in-military-to-save-border-wall-funding-report/article/2629769,http://www.businessinsider.com/trump-transgender-ban-border-wall-bill-2017-7
2904,"https://www.washingtonpost.com/news/the-fix/wp/2017/07/20/trump-set-a-red-line-for-robert-mueller-and-now-mueller-has-reportedly-crossed-it/?utm_term=.060cfc78c29a
https://www.bloomberg.com/news/articles/2017-07-20/mueller-is-said-to-expand-probe-to-trump-business-transactions",http://www.foxnews.com/politics/2017/07/20/trump-sets-red-line-for-mueller-on-russia-probe-warns-hell-expose-conflicts.html,
2905,"https://www.usatoday.com/story/news/politics/2017/07/27/anthony-scaramucci-rails-against-senior-leakers-white-house/515666001/
http://www.huffingtonpost.com/entry/anthony-scaramucci-suggests-reince-priebus-is-leaking-info-the-press_us_5979ce84e4b0da64e876e693?ncid=inblnkushpmg00000009",http://www.breitbart.com/big-government/2017/07/26/scaramucci-tags-priebus-in-tweet-blasting-felony-leak-of-financial-disclosure-form/,
2906,"https://www.usatoday.com/story/news/politics/2017/07/28/obamacare-repeal-dead-now-what-could-mean-you/519368001/
https://www.vox.com/policy-and-politics/2017/7/28/16054700/senate-obamacare-repeal-john-mccain-susan-collins-lisa-murkowski",http://dailycaller.com/2017/07/28/senate-fails-to-pass-motion-to-proceed-on-skinny-repeal/,
2907,"https://www.nytimes.com/2017/07/26/opinion/trumps-contempt-for-transgender-heroes.html
http://www.huffingtonpost.com/entry/for-trans-soldiers-trumps-ban-is-a-shot-in-the-face_us_5978ce97e4b0a8a40e84c16a",,http://thehill.com/blogs/blog-briefing-room/343893-transgender-navy-seal-team-6-member-to-trump-tell-me-to-my-face-im
2908,http://www.huffingtonpost.com/entry/donald-trump-transgender-military_us_597893a9e4b0c95f37605a35?4tk=&ncid=inblnkushpmg00000009,http://www.foxnews.com/politics/2017/07/26/trump-announces-ban-on-transgender-individuals-serving-in-military.html,http://www.bbc.com/news/world-us-canada-40729996
2909,https://www.theguardian.com/commentisfree/2017/jul/18/jeff-sessions-against-weed-reefer-madness-marijuana,http://dailycaller.com/2017/07/24/marijuana-industry-braces-for-looming-federal-crackdown-from-sessions/,http://thehill.com/regulation/administration/343218-trumps-doj-gears-up-for-crackdown-on-marijuana
2910,http://www.slate.com/blogs/outward/2017/07/27/joint_chiefs_chairman_won_t_implement_trump_s_trans_ban.html,http://www.foxnews.com/politics/2017/07/27/defense-department-to-trump-on-transgender-ban-not-so-fast.html,https://www.reuters.com/article/us-usa-military-transgender-exclusive-idUSKBN1AC2FN
